"Player","Pos","X3P","X3PA","X3P.","year"
"Alex Acker","SG",7,20,0.35,"2008"
"Alex Acker","SG",0,4,0,"2008"
"Alex Acker","SG",7,16,0.438,"2008"
"Arron Afflalo","SG",43,107,0.402,"2008"
"Maurice Ager","SG",0,6,0,"2008"
"Blake Ahearn","PG",2,4,0.5,"2008"
"Alexis Ajinça","PF",0,2,0,"2008"
"LaMarcus Aldridge","PF",7,28,0.25,"2008"
"Joe Alexander","SF",16,46,0.348,"2008"
"Malik Allen","PF",0,1,0,"2008"
"Ray Allen*","SG",199,486,0.409,"2008"
"Tony Allen","SG",6,27,0.222,"2008"
"Morris Almond","SG",5,17,0.294,"2008"
"Rafer Alston","PG",112,331,0.338,"2008"
"Rafer Alston","PG",80,230,0.348,"2008"
"Rafer Alston","PG",32,101,0.317,"2008"
"Lou Amundson","PF",0,1,0,"2008"
"Chris Andersen","C",2,10,0.2,"2008"
"Ryan Anderson","PF",69,189,0.365,"2008"
"Carmelo Anthony","SF",63,170,0.371,"2008"
"Gilbert Arenas","PG",2,7,0.286,"2008"
"Trevor Ariza","SF",61,191,0.319,"2008"
"Hilton Armstrong","C",0,2,0,"2008"
"Darrell Arthur","PF",0,2,0,"2008"
"Chucky Atkins","PG",15,57,0.263,"2008"
"Chucky Atkins","PG",5,17,0.294,"2008"
"Chucky Atkins","PG",10,40,0.25,"2008"
"D.J. Augustin","PG",108,246,0.439,"2008"
"Kelenna Azubuike","SF",94,210,0.448,"2008"
"Renaldo Balkman","PF",2,7,0.286,"2008"
"Marcus Banks","PG",3,19,0.158,"2008"
"Marcus Banks","PG",2,14,0.143,"2008"
"Marcus Banks","PG",1,5,0.2,"2008"
"Leandro Barbosa","SG",90,240,0.375,"2008"
"J.J. Barea","SG",55,154,0.357,"2008"
"Andrea Bargnani","PF",119,291,0.409,"2008"
"Matt Barnes","PF",117,341,0.343,"2008"
"Brent Barry","SG",49,131,0.374,"2008"
"Brandon Bass","C",0,6,0,"2008"
"Maceo Baston","PF",0,1,0,"2008"
"Tony Battie","PF",2,9,0.222,"2008"
"Shane Battier","SG",91,237,0.384,"2008"
"Nicolas Batum","SF",62,168,0.369,"2008"
"Jerryd Bayless","PG",7,27,0.259,"2008"
"Michael Beasley","PF",33,81,0.407,"2008"
"Marco Belinelli","SG",52,131,0.397,"2008"
"Charlie Bell","SG",87,240,0.363,"2008"
"Raja Bell","SG",114,271,0.421,"2008"
"Raja Bell","SG",44,94,0.468,"2008"
"Raja Bell","SG",70,177,0.395,"2008"
"Mike Bibby","PG",167,428,0.39,"2008"
"Andris Biedriņš","C",0,1,0,"2008"
"Chauncey Billups","PG",162,397,0.408,"2008"
"Chauncey Billups","PG",2,7,0.286,"2008"
"Chauncey Billups","PG",160,390,0.41,"2008"
"Steve Blake","PG",140,328,0.427,"2008"
"Andray Blatche","C",5,21,0.238,"2008"
"Mark Blount","C",11,27,0.407,"2008"
"Keith Bogans","SG",74,218,0.339,"2008"
"Keith Bogans","SG",42,126,0.333,"2008"
"Keith Bogans","SG",32,92,0.348,"2008"
"Matt Bonner","PF",118,268,0.44,"2008"
"Chris Bosh","C",12,49,0.245,"2008"
"Bruce Bowen","SF",42,98,0.429,"2008"
"Corey Brewer","SF",5,12,0.417,"2008"
"Ronnie Brewer","SF",22,85,0.259,"2008"
"Aaron Brooks","PG",113,309,0.366,"2008"
"Bobby Brown","SG-PG",45,130,0.346,"2008"
"Bobby Brown","SG",31,94,0.33,"2008"
"Bobby Brown","PG",14,36,0.389,"2008"
"Dee Brown","PG",7,24,0.292,"2008"
"Dee Brown","PG",6,20,0.3,"2008"
"Dee Brown","PG",1,4,0.25,"2008"
"Devin Brown","SG",28,97,0.289,"2008"
"Shannon Brown","SG",14,37,0.378,"2008"
"Shannon Brown","SG",8,28,0.286,"2008"
"Shannon Brown","SG",6,9,0.667,"2008"
"Kobe Bryant*","SG",118,336,0.351,"2008"
"Greg Buckner","SF",13,51,0.255,"2008"
"Caron Butler","SG",65,210,0.31,"2008"
"Rasual Butler","SF",140,359,0.39,"2008"
"Will Bynum","PG",3,19,0.158,"2008"
"José Calderón","PG",82,202,0.406,"2008"
"Marcus Camby","C",1,4,0.25,"2008"
"Brian Cardinal","PF",30,92,0.326,"2008"
"Rodney Carney","SG",79,226,0.35,"2008"
"Matt Carroll","SG",13,53,0.245,"2008"
"Matt Carroll","SG",12,45,0.267,"2008"
"Matt Carroll","SG",1,8,0.125,"2008"
"Anthony Carter","PG",21,88,0.239,"2008"
"Vince Carter","SG",151,392,0.385,"2008"
"Mario Chalmers","PG",114,311,0.367,"2008"
"Wilson Chandler","SF",103,314,0.328,"2008"
"Mardy Collins","PG-SG",13,31,0.419,"2008"
"Mardy Collins","SG",0,3,0,"2008"
"Mardy Collins","PG",13,28,0.464,"2008"
"Nick Collison","C",0,2,0,"2008"
"Mike Conley","PG",88,217,0.406,"2008"
"Brian Cook","PF",13,30,0.433,"2008"
"Brian Cook","PF",11,25,0.44,"2008"
"Brian Cook","PF",2,5,0.4,"2008"
"Daequan Cook","SF",153,395,0.387,"2008"
"Jamal Crawford","PG-SG",142,394,0.36,"2008"
"Jamal Crawford","SG",35,77,0.455,"2008"
"Jamal Crawford","PG",107,317,0.338,"2008"
"Joe Crawford","SF",1,4,0.25,"2008"
"Javaris Crittenton","PG-SG",2,15,0.133,"2008"
"Javaris Crittenton","SG",0,1,0,"2008"
"Javaris Crittenton","PG",2,14,0.143,"2008"
"Austin Croshere","PF",5,15,0.333,"2008"
"Austin Croshere","PF",5,11,0.455,"2008"
"Austin Croshere","PF",0,4,0,"2008"
"Samuel Dalembert","C",0,2,0,"2008"
"Antonio Daniels","PG",22,60,0.367,"2008"
"Antonio Daniels","PG",5,11,0.455,"2008"
"Antonio Daniels","PG",17,49,0.347,"2008"
"Marquis Daniels","SF",18,90,0.2,"2008"
"Baron Davis","PG",99,328,0.302,"2008"
"Glen Davis","C",2,5,0.4,"2008"
"Paul Davis","PF",0,1,0,"2008"
"Ricky Davis","SG",35,111,0.315,"2008"
"Luol Deng","SF",8,20,0.4,"2008"
"Boris Diaw","PF",75,181,0.414,"2008"
"Boris Diaw","PF",5,14,0.357,"2008"
"Boris Diaw","PF",70,167,0.419,"2008"
"Yakhouba Diawara","SF",51,163,0.313,"2008"
"Travis Diener","PG",46,118,0.39,"2008"
"Ike Diogu","PF",1,2,0.5,"2008"
"Ike Diogu","PF",1,2,0.5,"2008"
"Juan Dixon","PG",25,75,0.333,"2008"
"Keyon Dooling","PG",99,235,0.421,"2008"
"Quincy Douby","PG",14,46,0.304,"2008"
"Quincy Douby","PG",10,37,0.27,"2008"
"Quincy Douby","PG",4,9,0.444,"2008"
"Chris Douglas-Roberts","SG",3,12,0.25,"2008"
"Goran Dragić","PG",20,54,0.37,"2008"
"Jared Dudley","SF",29,74,0.392,"2008"
"Jared Dudley","SF",3,8,0.375,"2008"
"Jared Dudley","SF",26,66,0.394,"2008"
"Chris Duhon","PG",127,325,0.391,"2008"
"Tim Duncan*","C",0,2,0,"2008"
"Mike Dunleavy","SG",32,90,0.356,"2008"
"Kevin Durant","SF",97,230,0.422,"2008"
"Monta Ellis","SG",8,26,0.308,"2008"
"Francisco Elson","C",1,4,0.25,"2008"
"Maurice Evans","SF",98,248,0.395,"2008"
"Reggie Evans","PF",0,1,0,"2008"
"Jordan Farmar","PG",49,146,0.336,"2008"
"Desmon Farmer","SG",3,12,0.25,"2008"
"Raymond Felton","PG",59,207,0.285,"2008"
"Rudy Fernández","SG",159,398,0.399,"2008"
"Michael Finley","SF",131,319,0.411,"2008"
"Derek Fisher","PG",120,302,0.397,"2008"
"T.J. Ford","PG",35,104,0.337,"2008"
"Jeff Foster","C",2,7,0.286,"2008"
"Randy Foye","SG",111,308,0.36,"2008"
"Channing Frye","PF",11,33,0.333,"2008"
"Dan Gadzuric","C",0,2,0,"2008"
"Danilo Gallinari","SG",32,72,0.444,"2008"
"Francisco García","SF",88,221,0.398,"2008"
"Thomas Gardner","SG",4,23,0.174,"2008"
"Kevin Garnett*","PF",2,8,0.25,"2008"
"Marc Gasol","C",0,1,0,"2008"
"Pau Gasol","C",1,2,0.5,"2008"
"Rudy Gay","SF",85,242,0.351,"2008"
"Devean George","SF",22,76,0.289,"2008"
"Daniel Gibson","PG",108,283,0.382,"2008"
"Eddie Gill","PG",2,3,0.667,"2008"
"Manu Ginóbili","SG",69,209,0.33,"2008"
"Ryan Gomes","SF",106,285,0.372,"2008"
"Drew Gooden","PF",0,4,0,"2008"
"Drew Gooden","PF",0,3,0,"2008"
"Drew Gooden","PF",0,1,0,"2008"
"Ben Gordon","SG",173,422,0.41,"2008"
"Eric Gordon","SG",131,337,0.389,"2008"
"Marcin Gortat","PF",1,1,1,"2008"
"Joey Graham","SF",3,16,0.188,"2008"
"Stephen Graham","SG",20,66,0.303,"2008"
"Danny Granger","SF",182,450,0.404,"2008"
"Aaron Gray","C",0,1,0,"2008"
"Gerald Green","SG",14,46,0.304,"2008"
"Jeff Green","PF",96,247,0.389,"2008"
"Willie Green","SG",51,161,0.317,"2008"
"Donté Greene","SF",26,100,0.26,"2008"
"Malik Hairston","SG",0,1,0,"2008"
"Richard Hamilton","SG",70,190,0.368,"2008"
"Matt Harpring","SG",0,2,0,"2008"
"Al Harrington","PF",171,470,0.364,"2008"
"Al Harrington","PF",11,28,0.393,"2008"
"Al Harrington","PF",160,442,0.362,"2008"
"Devin Harris","PG",64,220,0.291,"2008"
"Jason Hart","PG",0,6,0,"2008"
"Jason Hart","PG",0,4,0,"2008"
"Jason Hart","PG",0,2,0,"2008"
"Trenton Hassell","SF",2,8,0.25,"2008"
"Spencer Hawes","C",40,115,0.348,"2008"
"Chuck Hayes","C",0,4,0,"2008"
"Jarvis Hayes","SF",94,244,0.385,"2008"
"Luther Head","PG-SG",20,54,0.37,"2008"
"Luther Head","PG",14,38,0.368,"2008"
"Luther Head","SG",6,16,0.375,"2008"
"Walter Herrmann","SF",41,120,0.342,"2008"
"Nenê","C",1,5,0.2,"2008"
"George Hill","PG",24,73,0.329,"2008"
"Grant Hill*","SF",24,76,0.316,"2008"
"Kirk Hinrich","SG",69,169,0.408,"2008"
"Al Horford","C",0,1,0,"2008"
"Eddie House","PG",151,340,0.444,"2008"
"Dwight Howard","C",0,2,0,"2008"
"Josh Howard","SF",58,168,0.345,"2008"
"Larry Hughes","SF-SG",75,193,0.389,"2008"
"Larry Hughes","SF",40,102,0.392,"2008"
"Larry Hughes","SG",35,91,0.385,"2008"
"Lindsey Hunter","PG",16,48,0.333,"2008"
"Andre Iguodala","SF",80,261,0.307,"2008"
"Zydrunas Ilgauskas","C",15,39,0.385,"2008"
"D.J. Mbenga","C",0,1,0,"2008"
"Allen Iverson*","PG-SG",28,99,0.283,"2008"
"Allen Iverson*","SG",2,8,0.25,"2008"
"Allen Iverson*","PG",26,91,0.286,"2008"
"Royal Ivey","SG",39,114,0.342,"2008"
"Jarrett Jack","SG",78,221,0.353,"2008"
"Bobby Jackson","PG",60,197,0.305,"2008"
"Darnell Jackson","PF",0,2,0,"2008"
"Stephen Jackson","SF",103,305,0.338,"2008"
"LeBron James","SF",132,384,0.344,"2008"
"Mike James","PG",69,184,0.375,"2008"
"Mike James","PG",3,4,0.75,"2008"
"Mike James","PG",66,180,0.367,"2008"
"Antawn Jamison","PF",112,319,0.351,"2008"
"Marko Jarić","SG",11,28,0.393,"2008"
"Al Jefferson","C",0,4,0,"2008"
"Dontell Jefferson","SG",1,2,0.5,"2008"
"Richard Jefferson","SF",116,292,0.397,"2008"
"Jared Jeffries","SF",1,12,0.083,"2008"
"Yi Jianlian","PF",48,140,0.343,"2008"
"Anthony Johnson","PG",52,133,0.391,"2008"
"Joe Johnson","SG",149,414,0.36,"2008"
"Linton Johnson","PF",1,2,0.5,"2008"
"Linton Johnson","PF",1,2,0.5,"2008"
"Dahntay Jones","SG",11,17,0.647,"2008"
"Damon Jones","PG",11,28,0.393,"2008"
"Fred Jones","SF",54,147,0.367,"2008"
"James Jones","SF",33,96,0.344,"2008"
"Solomon Jones","C",1,2,0.5,"2008"
"Jason Kapono","SG",98,229,0.428,"2008"
"Jason Kidd*","PG",131,323,0.406,"2008"
"Tarence Kinsey","SG",7,18,0.389,"2008"
"Andrei Kirilenko","PF",20,73,0.274,"2008"
"Linas Kleiza","SF",87,267,0.326,"2008"
"Brevin Knight","PG",0,6,0,"2008"
"Kyle Korver","SF",103,267,0.386,"2008"
"Rob Kurz","PF",15,38,0.395,"2008"
"Carl Landry","PF",1,3,0.333,"2008"
"Acie Law","PG",9,29,0.31,"2008"
"Courtney Lee","SG",82,203,0.404,"2008"
"David Lee","C",0,3,0,"2008"
"Rashard Lewis","PF",220,554,0.397,"2008"
"Brook Lopez","C",0,2,0,"2008"
"Robin Lopez","C",0,1,0,"2008"
"Kevin Love","C",2,19,0.105,"2008"
"Kyle Lowry","PG",25,98,0.255,"2008"
"Kyle Lowry","PG",17,69,0.246,"2008"
"Kyle Lowry","PG",8,29,0.276,"2008"
"Tyronn Lue","PG",27,62,0.435,"2008"
"Tyronn Lue","PG",21,45,0.467,"2008"
"Tyronn Lue","PG",6,17,0.353,"2008"
"Corey Maggette","PF",24,95,0.253,"2008"
"Stephon Marbury","PG",6,25,0.24,"2008"
"Shawn Marion","SF",10,53,0.189,"2008"
"Shawn Marion","SF",8,40,0.2,"2008"
"Shawn Marion","SF",2,13,0.154,"2008"
"Sean Marks","C",2,10,0.2,"2008"
"Donyell Marshall","PF",25,55,0.455,"2008"
"Cartier Martin","SF",10,33,0.303,"2008"
"Kenyon Martin","PF",14,38,0.368,"2008"
"Kevin Martin","SG",115,277,0.415,"2008"
"Desmond Mason","SG",0,3,0,"2008"
"Roger Mason","SG",166,394,0.421,"2008"
"Jason Maxiell","C",0,1,0,"2008"
"Sean May","PF",1,1,1,"2008"
"O.J. Mayo","SG",145,378,0.384,"2008"
"Luc Mbah a Moute","PF",0,4,0,"2008"
"Rashad McCants","SG",63,189,0.333,"2008"
"Rashad McCants","SG",38,119,0.319,"2008"
"Rashad McCants","SG",25,70,0.357,"2008"
"Tracy McGrady*","SG",44,117,0.376,"2008"
"Dominic McGuire","SF",2,4,0.5,"2008"
"Josh McRoberts","PF",0,10,0,"2008"
"Pops Mensah-Bonsu","PF",0,2,0,"2008"
"Pops Mensah-Bonsu","PF",0,2,0,"2008"
"C.J. Miles","SG",63,179,0.352,"2008"
"Darius Miles","SF",1,6,0.167,"2008"
"Andre Miller","PG",15,53,0.283,"2008"
"Brad Miller","C",23,56,0.411,"2008"
"Brad Miller","C",20,43,0.465,"2008"
"Brad Miller","C",3,13,0.231,"2008"
"Mike Miller","SF",85,225,0.378,"2008"
"Paul Millsap","PF",0,4,0,"2008"
"Yao Ming*","C",1,1,1,"2008"
"Cuttino Mobley","SG",12,35,0.343,"2008"
"Jamario Moon","SF",65,183,0.355,"2008"
"Jamario Moon","SF",38,110,0.345,"2008"
"Jamario Moon","SF",27,73,0.37,"2008"
"Adam Morrison","SF",32,96,0.333,"2008"
"Adam Morrison","SF",31,92,0.337,"2008"
"Adam Morrison","SF",1,4,0.25,"2008"
"Anthony Morrow","SG",86,184,0.467,"2008"
"Troy Murphy","PF",161,358,0.45,"2008"
"Ronald Murray","SG",87,242,0.36,"2008"
"Eduardo Nájera","PF",5,25,0.2,"2008"
"Steve Nash*","PG",108,246,0.439,"2008"
"DeMarcus Nelson","PG",0,3,0,"2008"
"Jameer Nelson","PG",82,181,0.453,"2008"
"Rasho Nesterović","C",0,1,0,"2008"
"Demetris Nichols","SF",0,2,0,"2008"
"Demetris Nichols","SF",0,1,0,"2008"
"Demetris Nichols","SF",0,1,0,"2008"
"Joakim Noah","C",0,1,0,"2008"
"Andrés Nocioni","PF-SF",124,311,0.399,"2008"
"Andrés Nocioni","PF",79,209,0.378,"2008"
"Andrés Nocioni","SF",45,102,0.441,"2008"
"Steve Novak","PF",119,286,0.416,"2008"
"Dirk Nowitzki","PF",61,170,0.359,"2008"
"Patrick O'Bryant","C",0,2,0,"2008"
"Patrick O'Bryant","C",0,2,0,"2008"
"Jermaine O'Neal","C",0,1,0,"2008"
"Jermaine O'Neal","C",0,1,0,"2008"
"Shaquille O'Neal*","C",0,1,0,"2008"
"Fabricio Oberto","C",0,1,0,"2008"
"Lamar Odom","PF",33,103,0.32,"2008"
"Mehmet Okur","C",90,202,0.446,"2008"
"Kevin Ollie","PG",0,1,0,"2008"
"Travis Outlaw","SF",89,236,0.377,"2008"
"Zaza Pachulia","C",0,3,0,"2008"
"Anthony Parker","SG",94,241,0.39,"2008"
"Tony Parker","PG",19,65,0.292,"2008"
"Chris Paul","PG",64,176,0.364,"2008"
"Sasha Pavlović","SF",48,117,0.41,"2008"
"Oleksiy Pecherov","C",14,43,0.326,"2008"
"Kendrick Perkins","C",0,2,0,"2008"
"Morris Peterson","SG",33,85,0.388,"2008"
"Johan Petro","C",0,2,0,"2008"
"Johan Petro","C",0,1,0,"2008"
"Johan Petro","C",0,1,0,"2008"
"Paul Pierce","SF",119,304,0.391,"2008"
"Mickaël Piétrus","SG",80,223,0.359,"2008"
"James Posey","SG",116,314,0.369,"2008"
"Ronnie Price","PG",19,61,0.311,"2008"
"Tayshaun Prince","SF",56,141,0.397,"2008"
"Gabe Pruitt","SG",14,48,0.292,"2008"
"Joel Przybilla","C",0,1,0,"2008"
"Chris Quinn","PG",56,137,0.409,"2008"
"Vladimir Radmanović","SF",105,262,0.401,"2008"
"Vladimir Radmanović","SF",60,136,0.441,"2008"
"Vladimir Radmanović","SF",45,126,0.357,"2008"
"Anthony Randolph","PF",0,4,0,"2008"
"Shavlik Randolph","PF",1,1,1,"2008"
"Zach Randolph","PF-C",32,97,0.33,"2008"
"Zach Randolph","C",7,24,0.292,"2008"
"Zach Randolph","PF",25,73,0.342,"2008"
"Michael Redd","SG",70,191,0.366,"2008"
"J.J. Redick","SG",67,179,0.374,"2008"
"Jason Richardson","SG",129,325,0.397,"2008"
"Jason Richardson","SG",27,59,0.458,"2008"
"Jason Richardson","SG",102,266,0.383,"2008"
"Jeremy Richardson","SF",6,17,0.353,"2008"
"Quentin Richardson","SG",120,329,0.365,"2008"
"Luke Ridnour","PG",55,157,0.35,"2008"
"Anthony Roberson","PG",26,81,0.321,"2008"
"Anthony Roberson","PG",24,71,0.338,"2008"
"Anthony Roberson","PG",2,10,0.2,"2008"
"Nate Robinson","PG",125,385,0.325,"2008"
"Sergio Rodríguez","PG",37,114,0.325,"2008"
"Rajon Rondo","PG",15,48,0.313,"2008"
"Derrick Rose","PG",16,72,0.222,"2008"
"Malik Rose","PF",0,7,0,"2008"
"Malik Rose","PF",0,4,0,"2008"
"Malik Rose","PF",0,3,0,"2008"
"Quinton Ross","SF",33,88,0.375,"2008"
"Brandon Roy","SG",83,220,0.377,"2008"
"Brandon Rush","SG",78,209,0.373,"2008"
"Kareem Rush","SG",10,33,0.303,"2008"
"John Salmons","SF",126,302,0.417,"2008"
"John Salmons","SF",77,184,0.418,"2008"
"John Salmons","SF",49,118,0.415,"2008"
"Cheikh Samb","C",0,3,0,"2008"
"Cheikh Samb","C",0,1,0,"2008"
"Cheikh Samb","C",0,2,0,"2008"
"Brian Scalabrine","C",24,61,0.393,"2008"
"Luis Scola","PF",0,3,0,"2008"
"Thabo Sefolosha","SF-SG",24,87,0.276,"2008"
"Thabo Sefolosha","SF",15,50,0.3,"2008"
"Thabo Sefolosha","SG",9,37,0.243,"2008"
"Ramon Sessions","PG",6,34,0.176,"2008"
"Walter Sharpe","PF",0,2,0,"2008"
"Bobby Simmons","SF",117,262,0.447,"2008"
"Sean Singletary","PG",10,25,0.4,"2008"
"Sean Singletary","PG",4,10,0.4,"2008"
"Sean Singletary","PG",6,15,0.4,"2008"
"James Singleton","PF",13,40,0.325,"2008"
"Brian Skinner","PF",0,2,0,"2008"
"Craig Smith","PF",0,1,0,"2008"
"J.R. Smith","SG",180,453,0.397,"2008"
"Joe Smith","C",3,7,0.429,"2008"
"Joe Smith","C",2,4,0.5,"2008"
"Joe Smith","C",1,3,0.333,"2008"
"Josh Smith","PF",26,87,0.299,"2008"
"Will Solomon","PG",28,86,0.326,"2008"
"Will Solomon","PG",15,57,0.263,"2008"
"Will Solomon","PG",13,29,0.448,"2008"
"Darius Songaila","C",0,1,0,"2008"
"Marreese Speights","C",2,8,0.25,"2008"
"Jerry Stackhouse","SG",3,19,0.158,"2008"
"DeShawn Stevenson","SG",35,129,0.271,"2008"
"Peja Stojaković","SF",145,384,0.378,"2008"
"Amar'e Stoudemire","PF",3,7,0.429,"2008"
"Rodney Stuckey","PG",23,78,0.295,"2008"
"Stromile Swift","PF",1,1,1,"2008"
"Stromile Swift","PF",1,1,1,"2008"
"Wally Szczerbiak","SF",69,168,0.411,"2008"
"Mike Taylor","PG",13,40,0.325,"2008"
"Sebastian Telfair","PG",73,211,0.346,"2008"
"Jason Terry","SG",167,456,0.366,"2008"
"Kurt Thomas","PF",0,2,0,"2008"
"Tim Thomas","PF",78,189,0.413,"2008"
"Tim Thomas","PF",6,20,0.3,"2008"
"Tim Thomas","PF",53,126,0.421,"2008"
"Tim Thomas","PF",19,43,0.442,"2008"
"Tyrus Thomas","PF",3,9,0.333,"2008"
"Jason Thompson","PF",0,8,0,"2008"
"Al Thornton","SF",20,79,0.253,"2008"
"Anthony Tolliver","PF",9,41,0.22,"2008"
"Alando Tucker","SG",8,23,0.348,"2008"
"Ronny Turiaf","C",0,3,0,"2008"
"Hedo Türkoğlu","SF",134,376,0.356,"2008"
"Ime Udoka","SF",41,125,0.328,"2008"
"Beno Udrih","PG",35,113,0.31,"2008"
"Roko Ukić","PG",11,62,0.177,"2008"
"Anderson Varejão","PF",0,2,0,"2008"
"Jacque Vaughn","PG",1,1,1,"2008"
"Charlie Villanueva","PF",89,258,0.345,"2008"
"Sasha Vujačić","SG",81,223,0.363,"2008"
"Dwyane Wade","SG",88,278,0.317,"2008"
"Von Wafer","SG",64,164,0.39,"2008"
"Henry Walker","SF",0,1,0,"2008"
"Gerald Wallace","SF",39,131,0.298,"2008"
"Rasheed Wallace","C",113,319,0.354,"2008"
"Luke Walton","SF",17,57,0.298,"2008"
"Hakim Warrick","PF",5,23,0.217,"2008"
"C.J. Watson","PG",48,120,0.4,"2008"
"Earl Watson","PG",20,85,0.235,"2008"
"Kyle Weaver","SG",32,93,0.344,"2008"
"Martell Webster","SF",0,1,0,"2008"
"Sonny Weems","SG",0,3,0,"2008"
"David West","PF",6,25,0.24,"2008"
"Delonte West","SG",91,228,0.399,"2008"
"Mario West","SG",1,1,1,"2008"
"Russell Westbrook","PG",35,129,0.271,"2008"
"James White","SF",1,2,0.5,"2008"
"Chris Wilcox","C",0,4,0,"2008"
"Chris Wilcox","C",0,3,0,"2008"
"Chris Wilcox","C",0,1,0,"2008"
"Damien Wilkins","SG",27,72,0.375,"2008"
"Deron Williams","PG",70,226,0.31,"2008"
"Jawad Williams","SF",2,6,0.333,"2008"
"Lou Williams","SG",63,220,0.286,"2008"
"Marcus Williams","PG",2,6,0.333,"2008"
"Marvin Williams","SF",55,155,0.355,"2008"
"Mo Williams","PG",183,420,0.436,"2008"
"Shawne Williams","SF",1,17,0.059,"2008"
"Shelden Williams","PF",0,2,0,"2008"
"Shelden Williams","PF",0,2,0,"2008"
"Metta World Peace","SF",153,383,0.399,"2008"
"Antoine Wright","SF",45,149,0.302,"2008"
"Brandan Wright","PF",0,4,0,"2008"
"Julian Wright","SF",2,21,0.095,"2008"
"Nick Young","SG",56,164,0.341,"2008"
"Thaddeus Young","PF",56,164,0.341,"2008"
"Sun Yue","SG",0,6,0,"2008"
